source,source_entry,date_day,date_month,date_year,actor_id,actor_fullname,WikidataID,actor_first_name,actor_surname,role,status,phase
BRGA818,00001664B,00,00,1664,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,00001664B,00,00,1664,5574,Francois Le Pies,,Francois,Le Pies,painter,apprentice,start
BRGA818,00001664C,00,00,1664,5760,Simon Polkasier,,Simon,Polkasier,glazier,apprentice,start
BRGA818,00001665A,00,00,1665,3140,Jan Gillis,,Jan,Gillis,glazier,dean,start
BRGA818,00001665A,00,00,1665,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001665A,00,00,1665,5537,Melchior Sallaert,,Melchior,Sallaert,painter,dean,start
BRGA818,00001665B,00,00,1665,5762,Jan Godtsvriendt,,Jan,Godtsvriendt,glazier,master,start
BRGA818,00001666,00,00,1666,5541,Jan Ardyn,,Jan,Ardyn,glazier,master’s son,start
BRGA818,00001667A,00,00,1667,3138,Jan Cortois,,Jan,Cortois,goldsmith,dean,start
BRGA818,00001667A,00,00,1667,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,dean,start
BRGA818,00001667A,00,00,1667,3248,Peter Van den Winckel,,Peter,Van den Winckel,member,dean,start
BRGA818,00001667B,00,00,1667,3238,Willem De Gyn,,Willem,De Gyn,painter,master,start
BRGA818,00001668,00,00,1668,3138,Jan Cortois,,Jan,Cortois,goldsmith,dean,start
BRGA818,00001668,00,00,1668,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,dean,start
BRGA818,00001668,00,00,1668,3248,Peter Van den Winckel,,Peter,Van den Winckel,member,dean,start
BRGA818,00001668,00,00,1668,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001669,00,00,1669,3145,Daniel Vaillant,,Daniel,Vaillant,member,dean,start
BRGA818,00001669,00,00,1669,5490,Willem Piscador,,Willem,Piscador,goldsmith,dean,start
BRGA818,00001669,00,00,1669,5492,Artus De Kemp,,Artus,De Kemp,glazier,dean,start
BRGA818,00001670A,00,00,1670,3078,Christoffel Goffin,,Christoffel,Goffin,member,dean,start
BRGA818,00001670A,00,00,1670,3140,Jan Gillis,,Jan,Gillis,glazier,dean,start
BRGA818,00001670A,00,00,1670,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001670B,00,00,1670,2784,Francois Coppens,,Francois,Coppens,glazier,teacher,start
BRGA818,00001670B,00,00,1670,5489,Judocus De Ridder,,Judocus,De Ridder,glazier,apprentice,start
BRGA818,00001670C,00,00,1670,5374,Bartholomeus Cortois,,Bartholomeus,Cortois,goldsmith,apprentice,start
BRGA818,00001670C,00,00,1670,5397,Hendrick Van den Steen,,Hendrick,Van den Steen,goldsmith,teacher,start
BRGA818,00001670D,00,00,1670,5490,Willem Piscador,,Willem,Piscador,goldsmith,teacher,start
BRGA818,00001670D,00,00,1670,5491,Antoon Van Noye,,Antoon,Van Noye,goldsmith,apprentice,start
BRGA818,00001670E,00,00,1670,3140,Jan Gillis,,Jan,Gillis,glazier,teacher,start
BRGA818,00001670E,00,00,1670,5494,Jacob Carlier,,Jacob,Carlier,glazier,apprentice,start
BRGA818,00001670F,00,00,1670,5492,Artus De Kemp,,Artus,De Kemp,glazier,teacher,start
BRGA818,00001670F,00,00,1670,5493,Jan Baptist Huygens,,Jan Baptist,Huygens,glazier,apprentice,start
BRGA818,00001670G,00,00,1670,5498,Jan Baptist De Champaigne,,Jan Baptist,De Champaigne,painter,master,start
BRGA818,00001671A,00,00,1671,3078,Christoffel Goffin,,Christoffel,Goffin,member,dean,start
BRGA818,00001671A,00,00,1671,3140,Jan Gillis,,Jan,Gillis,glazier,dean,start
BRGA818,00001671A,00,00,1671,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,dean,start
BRGA818,00001671A,00,00,1671,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001671B,00,00,1671,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,teacher,start
BRGA818,00001671B,00,00,1671,5484,Hendrick Libert,,Hendrick,Libert,goldsmith,apprentice,start
BRGA818,00001671C,00,00,1671,5486,Johannes Baptist De Backer,,Johannes Baptist,De Backer,painter,master’s son,start
BRGA818,00001671D,00,00,1671,5485,Peter Jan Bout,,Peter Jan,Bout,painter,master,start
BRGA818,00001672,00,00,1672,5380,Michiel Van Bronckhorst,,Michiel,Van Bronckhorst,glazier,dean,start
BRGA818,00001672,00,00,1672,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001672,00,00,1672,5537,Melchior Sallaert,,Melchior,Sallaert,painter,dean,start
BRGA818,00001673A,00,00,1673,3248,Peter Van den Winckel,,Peter,Van den Winckel,member,dean,start
BRGA818,00001673A,00,00,1673,5333,Carel De Swert,,Carel,De Swert,glazier,dean,start
BRGA818,00001673A,00,00,1673,5343,Peter Cortois,,Peter,Cortois,goldsmith,dean,start
BRGA818,00001673B,00,00,1673,5452,Maerten De la Court,,Maerten,De la Court,painter,master,start
BRGA818,00001673C,00,00,1673,3074,Peter Seghers,,Peter,Seghers,painter,teacher,start
BRGA818,00001673C,00,00,1673,5400,Jan Van Avont,,Jan,Van Avont,painter,apprentice,start
BRGA818,00001673D,00,00,1673,5451,Peter Herrebos,,Peter,Herrebos,painter,master,start
BRGA818,00001675A,00,00,1675,5402,Gelaude Daure Cour,,Gelaude,Daure Cour,painter,apprentice,start
BRGA818,00001675A,00,00,1675,891,David Teniers,,David,Teniers,painter,teacher,start
BRGA818,00001675B,00,00,1675,3248,Peter Van den Winckel,,Peter,Van den Winckel,member,dean,start
BRGA818,00001675B,00,00,1675,5333,Carel De Swert,,Carel,De Swert,glazier,dean,start
BRGA818,00001675B,00,00,1675,5343,Peter Cortois,,Peter,Cortois,goldsmith,dean,start
BRGA818,00001676,00,00,1676,2784,Francois Coppens,,Francois,Coppens,glazier,dean,start
BRGA818,00001676,00,00,1676,3205,Peter Hellinck,,Peter,Hellinck,painter,dean,start
BRGA818,00001676,00,00,1676,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001677A,00,00,1677,2784,Francois Coppens,,Francois,Coppens,glazier,dean,start
BRGA818,00001677A,00,00,1677,3205,Peter Hellinck,,Peter,Hellinck,painter,dean,start
BRGA818,00001677A,00,00,1677,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001677B,00,00,1677,2784,Francois Coppens,,Francois,Coppens,glazier,teacher,start
BRGA818,00001677B,00,00,1677,2784,Francois Coppens,,Francois,Coppens,glazier,dean,start
BRGA818,00001677B,00,00,1677,5356,Cornelis Coppens,,Cornelis,Coppens,glazier,apprentice,start
BRGA818,00001677C,00,00,1677,5383,Jacob Nys,,Jacob,Nys,painter,apprentice,start
BRGA818,00001677C,00,00,1677,5384,Reynold Cortkens,,Reynold,Cortkens,painter,teacher,start
BRGA818,00001678A,00,00,1678,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,teacher,start
BRGA818,00001678A,00,00,1678,5379,Peter De Paepe,,Peter,De Paepe,goldsmith,apprentice,start
BRGA818,00001678B,00,00,1678,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001678B,00,00,1678,5380,Michiel Van Bronckhorst,,Michiel,Van Bronckhorst,glazier,dean,start
BRGA818,00001678B,00,00,1678,563,Peter Van Orley,,Peter,Van Orley,painter,dean,start
BRGA818,00001679A,00,00,1679,3205,Peter Hellinck,,Peter,Hellinck,painter,dean,start
BRGA818,00001679A,00,00,1679,5343,Peter Cortois,,Peter,Cortois,goldsmith,dean,start
BRGA818,00001679A,00,00,1679,5488,Francois [b] Coppens,,Francois [b],Coppens,member,dean,start
BRGA818,00001679B,00,00,1679,5349,Peter De Donderberghen,,Peter,De Donderberghen,glazier,apprentice,start
BRGA818,00001679B,00,00,1679,5773,Matthys Van den Bosch,,Matthys,Van den Bosch,glazier,teacher,start
BRGA818,00001679B,00,00,1679,5773,Matthys Van den Bosch,,Matthys,Van den Bosch,glazier,parent,start
BRGA818,00001679C,00,00,1679,5373,Jan Francois Ysenbaut,,Jan Francois,Ysenbaut,goldsmith,master’s son,start
BRGA818,00001679D,00,00,1679,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,teacher,start
BRGA818,00001679D,00,00,1679,5370,Peter Pepersack,,Peter,Pepersack,glazier,apprentice,start
BRGA818,00001680A,00,00,1680,3205,Peter Hellinck,,Peter,Hellinck,painter,dean,start
BRGA818,00001680A,00,00,1680,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001680A,00,00,1680,5488,Francois [b] Coppens,,Francois [b],Coppens,member,dean,start
BRGA818,00001680B,00,00,1680,5344,Gerard Antoon Van Reykel,,Gerard Antoon,Van Reykel,painter,master,start
BRGA818,00001680C,00,00,1680,5348,Francois Thielen,,Francois,Thielen,painter,master,start
BRGA818,00001680D,00,00,1680,3093,Jan Schoreels,,Jan,Schoreels,glazier,teacher,start
BRGA818,00001680D,00,00,1680,3093,Jan Schoreels,,Jan,Schoreels,glazier,parent,start
BRGA818,00001680D,00,00,1680,5367,Antoon Goosens,,Antoon,Goosens,glazier,apprentice,start
BRGA818,00001680E,00,00,1680,3270,Michiel Coolemans,,Michiel,Coolemans,glazier,teacher,start
BRGA818,00001680E,00,00,1680,5711,Francois Berbiers,,Francois,Berbiers,glazier,apprentice,start
BRGA818,00001680F,00,00,1680,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,teacher,start
BRGA818,00001680F,00,00,1680,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,parent,start
BRGA818,00001680F,00,00,1680,5370,Peter Pepersack,,Peter,Pepersack,glazier,apprentice,start
BRGA818,00001680G,00,00,1680,5389,Maerten De Kerck,,Maerten,De Kerck,glazier,teacher,start
BRGA818,00001680G,00,00,1680,5463,Reynier Vrientschap,,Reynier,Vrientschap,glazier,apprentice,start
BRGA818,00001680H,00,00,1680,2795,Jan Odeyn,,Jan,Odeyn,glazier,teacher,start
BRGA818,00001680H,00,00,1680,5466,Michiel Lefebure,,Michiel,Lefebure,glazier,apprentice,start
BRGA818,00001680I,00,00,1680,5392,Judocus Van Dormael,,Judocus,Van Dormael,goldsmith,teacher,start
BRGA818,00001680I,00,00,1680,5469,Jan Baptist De Weerdt,,Jan Baptist,De Weerdt,goldsmith,apprentice,start
BRGA818,00001681A,00,00,1681,5338,Jan Baptist De Mediena,,Jan Baptist,De Mediena,painter,master,start
BRGA818,00001681B,00,00,1681,5339,Hieronymus Galle,,Hieronymus,Galle,painter,master,start
BRGA818,00001681C,00,00,1681,5340,Jacob Huysmans,,Jacob,Huysmans,painter,master,start
BRGA818,00001681D,00,00,1681,2187,Erasmus Crock,,Erasmus,Crock,glazier,dean,start
BRGA818,00001681D,00,00,1681,5490,Willem Piscador,,Willem,Piscador,goldsmith,dean,start
BRGA818,00001681D,00,00,1681,5508,Willem Van Rillaert,,Willem,Van Rillaert,painter,dean,start
BRGA818,00001682A,00,00,1682,5392,Judocus Van Dormael,,Judocus,Van Dormael,goldsmith,teacher,start
BRGA818,00001682A,00,00,1682,5538,Jan Baptist Crick,,Jan Baptist,Crick,goldsmith,apprentice,start
BRGA818,00001682B,00,00,1682,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001682B,00,00,1682,3271,Peter De Backer,,Peter,De Backer,glazier,dean,start
BRGA818,00001682B,00,00,1682,5549,Adriaen Francois Baudewyns,,Adriaen Francois,Baudewyns,painter,dean,start
BRGA818,00001683B,00,00,1683,5589,Christiaen Crocx,,Christiaen,Crocx,glazier,master’s son,start
BRGA818,00001683C,00,00,1683,2187,Erasmus Crock,,Erasmus,Crock,glazier,dean,start
BRGA818,00001683C,00,00,1683,5462,Jan Baptist Timmermans,,Jan Baptist,Timmermans,goldsmith,dean,start
BRGA818,00001683C,00,00,1683,5510,Theodoor Van Heil,,Theodoor,Van Heil,painter,dean,start
BRGA818,00001683D,00,00,1683,5439,Laurys Van Rossum,,Laurys,Van Rossum,glazier,teacher,start
BRGA818,00001683D,00,00,1683,5492,Artus De Kemp,,Artus,De Kemp,glazier,teacher,start
BRGA818,00001683D,00,00,1683,5598,Antoon Krick,,Antoon,Krick,glazier,apprentice,start
BRGA818,00001684A,00,00,1684,2979,Jan Baptist Van Heil,,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,00001684A,00,00,1684,5592,Leo Van Kerckhove,,Leo,Van Kerckhove,member,apprentice,start
BRGA818,00001684B,00,00,1684,5593,Dromsens Smail,,Dromsens,Smail,glazier,master,start
BRGA818,00001684C,00,00,1684,5594,Peter Lambillot,,Peter,Lambillot,gilder,master’s son,start
BRGA818,00001684D,00,00,1684,2187,Erasmus Crock,,Erasmus,Crock,glazier,dean,start
BRGA818,00001684D,00,00,1684,5462,Jan Baptist Timmermans,,Jan Baptist,Timmermans,goldsmith,dean,start
BRGA818,00001684D,00,00,1684,5510,Theodoor Van Heil,,Theodoor,Van Heil,painter,dean,start
BRGA818,00001685A,00,00,1685,5605,Andries Van der Plancken,,Andries,Van der Plancken,member,master,start
BRGA818,00001685B,00,00,1685,5607,Carolus Van Baeckegom,,Carolus,Van Baeckegom,member,master,start
BRGA818,00001685C,00,00,1685,5352,Michiel Allaert,,Michiel,Allaert,painter,dean,start
BRGA818,00001685C,00,00,1685,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001685C,00,00,1685,5589,Christiaen Crocx,,Christiaen,Crocx,glazier,dean,start
BRGA818,00001686A,00,00,1686,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001686A,00,00,1686,5439,Laurys Van Rossum,,Laurys,Van Rossum,glazier,dean,start
BRGA818,00001686A,00,00,1686,5605,Andries Van der Plancken,,Andries,Van der Plancken,member,dean,start
BRGA818,00001686B,00,00,1686,5630,Lieven Illewardus Van Achter,,Lieven Illewardus,Van Achter,painter,apprentice,start
BRGA818,00001686B,00,00,1686,582,Jacob Van der Heyden,,Jacob,Van der Heyden,painter,teacher,start
BRGA818,00001686C,00,00,1686,3153,Charles Wautier,,Charles,Wautier,painter,teacher,start
BRGA818,00001686C,00,00,1686,5633,Gillis Wauters,,Gillis,Wauters,painter,apprentice,start
BRGA818,00001686D,00,00,1686,5395,Peter Leermans,,Peter,Leermans,painter,teacher,start
BRGA818,00001686D,00,00,1686,5635,Antoon De Vorster,,Antoon,De Vorster,member,apprentice,start
BRGA818,00001686E,00,00,1686,5452,Maerten De la Court,,Maerten,De la Court,painter,teacher,start
BRGA818,00001686E,00,00,1686,5638,Cotina,,,Cotina,painter,apprentice,start
BRGA818,00001686F,00,00,1686,5639,Van der Borcht,,,Van der Borcht,painter,apprentice,start
BRGA818,00001686F,00,00,1686,586,Lambert De Hondt,,Lambert,De Hondt,painter,teacher,start
BRGA818,00001687A,00,00,1687,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,dean,start
BRGA818,00001687A,00,00,1687,5392,Judocus Van Dormael,,Judocus,Van Dormael,goldsmith,dean,start
BRGA818,00001687A,00,00,1687,5589,Christiaen Crocx,,Christiaen,Crocx,glazier,dean,start
BRGA818,00001687B,00,00,1687,5333,Carel De Swert,,Carel,De Swert,glazier,parent,start
BRGA818,00001687B,00,00,1687,5333,Carel De Swert,,Carel,De Swert,glazier,teacher,start
BRGA818,00001687B,00,00,1687,5644,Judocus Van Overstaeten,,Judocus,Van Overstaeten,glazier,apprentice,start
BRGA818,00001688A,00,00,1688,2187,Erasmus Crock,,Erasmus,Crock,glazier,teacher,start
BRGA818,00001688A,00,00,1688,2187,Erasmus Crock,,Erasmus,Crock,glazier,parent,start
BRGA818,00001688A,00,00,1688,5646,Jacob De Rock,,Jacob,De Rock,glazier,apprentice,start
BRGA818,00001688B,00,00,1688,5395,Peter Leermans,,Peter,Leermans,painter,teacher,start
BRGA818,00001688B,00,00,1688,5648,Antoon De Veuster,,Antoon,De Veuster,painter,apprentice,start
BRGA818,00001688C,00,00,1688,5451,Peter Herrebos,,Peter,Herrebos,painter,teacher,start
BRGA818,00001688C,00,00,1688,5649,Adriaen Frankien,,Adriaen,Frankien,painter,apprentice,start
BRGA818,00001688D,00,00,1688,5594,Peter Lambillot,,Peter,Lambillot,gilder,teacher,start
BRGA818,00001688D,00,00,1688,5650,Adriaen Thielemans,,Adriaen,Thielemans,gilder,apprentice,start
BRGA818,00001688E,00,00,1688,2187,Erasmus Crock,,Erasmus,Crock,glazier,dean,start
BRGA818,00001688E,00,00,1688,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001688E,00,00,1688,563,Peter Van Orley,,Peter,Van Orley,painter,dean,start
BRGA818,00001688F,00,00,1688,5607,Carolus Van Baeckegom,,Carolus,Van Baeckegom,gilder,teacher,start
BRGA818,00001688F,00,00,1688,5653,Laurys Casier,,Laurys,Casier,gilder,apprentice,start
BRGA818,00001689A,00,00,1689,5454,Ferdinand Colyns,,Ferdinand,Colyns,painter,master,start
BRGA818,00001689B,00,00,1689,5399,Jan Baptist Meskens,,Jan Baptist,Meskens,glazier,teacher,start
BRGA818,00001689B,00,00,1689,5657,Carel Faeghe,,Carel,Faeghe,glazier,apprentice,start
BRGA818,00001689C,00,00,1689,5542,Francois Reps,,Francois,Reps,gilder,teacher,start
BRGA818,00001689C,00,00,1689,5662,Francois De Coster,,Francois,De Coster,gilder,apprentice,start
BRGA818,00001689D,00,00,1689,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,teacher,start
BRGA818,00001689D,00,00,1689,5672,[anonymous] ,,[anonymous],,painter,apprentice,start
BRGA818,00001689E,00,00,1689,3246,Joris Ringheler,,Joris,Ringheler,glazier,dean,start
BRGA818,00001689E,00,00,1689,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001689E,00,00,1689,5358,Thomas Pins,,Thomas,Pins,member,dean,start
BRGA818,00001689F,00,00,1689,5430,Jan Timmermans,,Jan,Timmermans,glazier,master,start
BRGA818,00001689G,00,00,1689,5669,Hieronymus Ringheler,,Hieronymus,Ringheler,glazier,teacher,start
BRGA818,00001689G,00,00,1689,5674,Willem Asselman,,Willem,Asselman,glazier,apprentice,start
BRGA818,00001690,00,00,1690,5462,Jan Baptist Timmermans,,Jan Baptist,Timmermans,goldsmith,dean,start
BRGA818,00001690,00,00,1690,5542,Francois Reps,,Francois,Reps,member,dean,start
BRGA818,00001690,00,00,1690,5671,Egidius Jan Schoreels,,Egidius Jan,Schoreels,member,dean,start
BRGA818,00001691A,00,00,1691,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001691A,00,00,1691,5607,Carolus Van Baeckegom,,Carolus,Van Baeckegom,member,dean,start
BRGA818,00001691A,00,00,1691,5669,Hieronymus Ringheler,,Hieronymus,Ringheler,glazier,dean,start
BRGA818,00001691B,00,00,1691,5707,Dionysus Van Waeyenbergh,,Dionysus,Van Waeyenbergh,glazier,master,start
BRGA818,00001691C,00,00,1691,5711,Francois Berbiers,,Francois,Berbiers,glazier,master,start
BRGA818,00001691D,00,00,1691,5712,[NN] Willemont,,[NN],Willemont,painter,master,start
BRGA818,00001692A,00,00,1692,5713,Johannes Pletinckx,,Johannes,Pletinckx,painter,master,start
BRGA818,00001692B,00,00,1692,5423,Raymandus Ringheler,,Raymandus,Ringheler,glazier,dean,start
BRGA818,00001692B,00,00,1692,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001692B,00,00,1692,5553,Matthys Schoevaert,,Matthys,Schoevaert,painter,dean,start
BRGA818,00001693,00,00,1693,5423,Raymandus Ringheler,,Raymandus,Ringheler,glazier,dean,start
BRGA818,00001693,00,00,1693,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,dean,start
BRGA818,00001693,00,00,1693,5553,Matthys Schoevaert,,Matthys,Schoevaert,painter,dean,start
BRGA818,00001694A,00,00,1694,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001694A,00,00,1694,5335,Quireyn Van Nuvel,,Quireyn,Van Nuvel,painter,dean,start
BRGA818,00001694A,00,00,1694,5669,Hieronymus Ringheler,,Hieronymus,Ringheler,glazier,dean,start
BRGA818,00001694B,00,00,1694,5529,Hendrick Cortois,,Hendrick,Cortois,goldsmith,master,start
BRGA818,00001694C,00,00,1694,5653,Laurys Casier,,Laurys,Casier,gilder,master,start
BRGA818,00001694D,00,00,1694,5734,Carel Van Geel,,Carel,Van Geel,painter,master,start
BRGA818,00001694E,00,00,1694,5735,Peter Joseph Le Fils,,Peter Joseph,Le Fils,painter,master,start
BRGA818,00001694F,00,00,1694,5742,[anonymous] ,,[anonymous],,member,apprentice,start
BRGA818,00001694F,00,00,1694,582,Jacob Van der Heyden,,Jacob,Van der Heyden,painter,teacher,start
BRGA818,00001694G,00,00,1694,150,Victor Janssens,Q2149073,Victor,Janssens,painter,teacher,start
BRGA818,00001694G,00,00,1694,5745,Jan Vaele,,Jan,Vaele,painter,apprentice,start
BRGA818,00001695A,00,00,1695,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,00001695A,00,00,1695,5335,Quireyn Van Nuvel,,Quireyn,Van Nuvel,painter,dean,start
BRGA818,00001695A,00,00,1695,5533,Jan Baptist Maeseler,,Jan Baptist,Maeseler,goldsmith,dean,start
BRGA818,00001695A,00,00,1695,5669,Hieronymus Ringheler,,Hieronymus,Ringheler,glazier,dean,start
BRGA818,00001695B,00,00,1695,5753,Hubert Cosyn,,Hubert,Cosyn,glazier,master,start
BRGA818,00001695C,00,00,1695,5533,Jan Baptist Maeseler,,Jan Baptist,Maeseler,goldsmith,master,start
BRGA818,00001695D,00,00,1695,5538,Jan Baptist Crick,,Jan Baptist,Crick,goldsmith,master,start
BRGA818,00001695E,00,00,1695,6963,Reynier Ringheler,,Reynier,Ringheler,glazier,master,start
BRGA818,00001695F,00,00,1695,3645,Antoon Van Waeyenbergh,,Antoon,Van Waeyenbergh,glazier,master,start
BRGA818,00001695G,00,00,1695,5759,Hieronymus Breughel,,Hieronymus,Breughel,painter,master,start
BRGA818,00001695H,00,00,1695,5707,Dionysus Van Waeyenbergh,,Dionysus,Van Waeyenbergh,glazier,teacher,start
BRGA818,00001695H,00,00,1695,5764,Egidius Waeyenborch,,Egidius,Waeyenborch,member,apprentice,start
BRGA818,00001695I,00,00,1695,5454,Ferdinand Colyns,,Ferdinand,Colyns,painter,teacher,start
BRGA818,00001695I,00,00,1695,5766,Johannes Joseph Rottenburch,,Johannes Joseph,Rottenburch,painter,apprentice,start
BRGA818,00001696A,00,00,1696,5529,Hendrick Cortois,,Hendrick,Cortois,goldsmith,dean,start
BRGA818,00001696A,00,00,1696,5553,Matthys Schoevaert,,Matthys,Schoevaert,painter,dean,start
BRGA818,00001696A,00,00,1696,5696,Bartholomeus Jacobus Van der Hecht,,Bartholomeus Jacobus,Van der Hecht,glazier,dean,start
BRGA818,00001696B,00,00,1696,563,Peter Van Orley,,Peter,Van Orley,painter,teacher,start
BRGA818,00001696B,00,00,1696,5768,Willem Blommaert,,Willem,Blommaert,member,apprentice,start
BRGA818,00001696C,00,00,1696,5715,Adriaen De Caron,,Adriaen,De Caron,painter,master,start
BRGA818,00001696D,00,00,1696,5769,Francois Rinke,,Francois,Rinke,member,apprentice,start
BRGA818,00001696E,00,00,1696,5770,Gaspar Van Turnhout,,Gaspar,Van Turnhout,member,apprentice,start
BRGA818,00001696F,00,00,1696,5427,Philips Mille,,Philips,Mille,goldsmith,master,start
BRGA818,00001696G,00,00,1696,5771,Adriaen De Bie,,Adriaen,De Bie,painter,master,start
